TABLE DR5. C & O ISOTOPIC DATA FOR THE LOMFJORDEN AND LOWER HINLOPENSTRETET SUPERGROUP CARBONATES,,,,,,,,,,,,,
Sample Name,Section,Section Height (m),Group,Formation,Member,Composite Height (m),Sample Age (Ma),UID,Session,𝞭13CVPDB,𝞭13CVPDB standard error,𝞭18OVPDB,𝞭18OVPDB startdard error
SR-255.6-G,SR,255.6,Polarisbreen,Elbobreen,Petrovbreen,5925.6,665.0,6372,20180707,-1.55,0.011,-3.37,0.004
SR-255.6-H,SR,255.6,Polarisbreen,Elbobreen,Petrovbreen,5925.6,665.0,6380,20180707,-1.49,0.005,-3.52,0.007
SR-255.6-I,SR,255.6,Polarisbreen,Elbobreen,Petrovbreen,5925.6,665.0,6382,20180707,-1.55,0.002,-3.76,0.007
SR-255.6-A,SR,255.6,Polarisbreen,Elbobreen,Petrovbreen,5925.6,665.0,6386,20180707,4.14,0.005,-2.34,0.015
SR-255.6-B,SR,255.6,Polarisbreen,Elbobreen,Petrovbreen,5925.6,665.0,6388,20180707,4.18,0.005,-2.65,0.007
J1701-0,J1701,0,Polarisbreen,Elbobreen,Macdonaldryggen,6056.3,651.1643836,6417,20180709,4.48,0.005,-5.04,0.007
J1701-1.1,J1701,1.1,Polarisbreen,Elbobreen,Macdonaldryggen,6057.005128,651.1160871,6426,20180709,4.45,0.008,-4.39,0.007
J1701-2,J1701,2,Polarisbreen,Elbobreen,Macdonaldryggen,6057.582051,651.0765718,6435,20180710,4.59,0.004,-5.04,0.006
J1701-2.6,J1701,2.6,Polarisbreen,Elbobreen,Macdonaldryggen,6057.966667,651.0502283,6445,20180710,3.7,0.026,-4.81,0.032
J1701-3,J1701,3,Polarisbreen,Elbobreen,Macdonaldryggen,6058.223077,651.032666,6454,20180710,4.67,0.016,-5.19,0.024
J1701-3.2,J1701,3.2,Polarisbreen,Elbobreen,Macdonaldryggen,6058.351282,651.0238848,6502,20180713,3.97,0.012,-5.93,0.016
J1701-4,J1701,4,Polarisbreen,Elbobreen,Macdonaldryggen,6058.864103,650.9887601,6511,20180713,4.78,0.009,-4.86,0.01
J1701-5.2,J1701,5.2,Polarisbreen,Elbobreen,Macdonaldryggen,6059.633333,650.9360731,6436,20180710,4.54,0.027,-5.32,0.021
J1701-6,J1701,6,Polarisbreen,Elbobreen,Macdonaldryggen,6060.146154,650.9009484,6446,20180710,4.36,0.024,-5.2,0.025
J1701-7,J1701,7,Polarisbreen,Elbobreen,Macdonaldryggen,6060.787179,650.8570425,6455,20180710,4.13,0.029,-5.16,0.035
J1701-8,J1701,8,Polarisbreen,Elbobreen,Macdonaldryggen,6061.428205,650.8131366,6503,20180713,4.02,0.012,-4.85,0.014
J1701-9.1,J1701,9.1,Polarisbreen,Elbobreen,Macdonaldryggen,6062.133333,650.7648402,6512,20180713,4.19,0.014,-4.14,0.014
J1701-10,J1701,10,Polarisbreen,Elbobreen,Macdonaldryggen,6062.710256,650.7253249,6437,20180710,4.11,0.013,-4.78,0.023
J1701-11,J1701,11,Polarisbreen,Elbobreen,Macdonaldryggen,6063.351282,650.681419,6447,20180710,3.99,0.022,-4.63,0.018
J1701-12,J1701,12,Polarisbreen,Elbobreen,Macdonaldryggen,6063.992308,650.6375132,6456,20180710,3.7,0.012,-4.91,0.021
J1701-13,J1701,13,Polarisbreen,Elbobreen,Macdonaldryggen,6064.633333,650.5936073,6504,20180713,3.71,0.003,-3.71,0.013
J1701-14,J1701,14,Polarisbreen,Elbobreen,Macdonaldryggen,6065.274359,650.5497014,6513,20180713,3.64,0.012,-5.2,0.011
J1701-16,J1701,16,Polarisbreen,Elbobreen,Macdonaldryggen,6066.55641,650.4618897,6438,20180710,3.77,0.011,-5.29,0.015
J1701-16,J1701,16,Polarisbreen,Elbobreen,Macdonaldryggen,6066.55641,650.4618897,6464,20180710,3.81,0.016,-4.34,0.016
J1701-16,J1701,16,Polarisbreen,Elbobreen,Macdonaldryggen,6066.55641,650.4618897,6568,20180714,3.63,,-5.07,
J1701-17,J1701,17,Polarisbreen,Elbobreen,Macdonaldryggen,6067.197436,650.4179838,6448,20180710,3.73,0.019,-4.09,0.023
J1701-18,J1701,18,Polarisbreen,Elbobreen,Macdonaldryggen,6067.838462,650.374078,6400,20180709,3.93,0.005,-3.54,0.009
J1701-18,J1701,18,Polarisbreen,Elbobreen,Macdonaldryggen,6067.838462,650.374078,6457,20180710,3.77,0.011,-4.05,0.018
J1701-19,J1701,19,Polarisbreen,Elbobreen,Macdonaldryggen,6068.479487,650.3301721,6505,20180713,3.82,0.012,-4.32,0.019
J1701-20,J1701,20,Polarisbreen,Elbobreen,Macdonaldryggen,6069.120513,650.2862662,6514,20180713,3.86,0.006,-5.36,0.007
J1701-21,J1701,21,Polarisbreen,Elbobreen,Macdonaldryggen,6069.761538,650.2423604,6439,20180710,4.05,0.017,-3.24,0.022
J1701-22,J1701,22,Polarisbreen,Elbobreen,Macdonaldryggen,6070.402564,650.1984545,6449,20180710,3.89,0.01,-5.28,0.01
J1701-23,J1701,23,Polarisbreen,Elbobreen,Macdonaldryggen,6071.04359,650.1545486,6459,20180710,3.96,0.017,-4.93,0.021
J1701-24,J1701,24,Polarisbreen,Elbobreen,Macdonaldryggen,6071.684615,650.1106428,6506,20180713,3.75,0.008,-5.79,0.019
J1701-25,J1701,25,Polarisbreen,Elbobreen,Macdonaldryggen,6072.325641,650.0667369,6515,20180713,3.33,0.009,-4.45,0.014
J1701-27,J1701,27,Polarisbreen,Elbobreen,Macdonaldryggen,6073.607692,649.9789252,6440,20180710,3.82,0.018,-5.3,0.026
J1701-27.8,J1701,27.8,Polarisbreen,Elbobreen,Macdonaldryggen,6074.120513,649.9438005,6451,20180710,3.73,0.015,-5.78,0.016
J1701-30,J1701,30,Polarisbreen,Elbobreen,Macdonaldryggen,6075.530769,649.8472076,6409,20180709,3.92,0.01,-4.74,0.005
J1701-31,J1701,31,Polarisbreen,Elbobreen,Macdonaldryggen,6076.171795,649.8033017,6418,20180709,3.57,0.006,-3.26,0.01
J1701-31,J1701,31,Polarisbreen,Elbobreen,Macdonaldryggen,6076.171795,649.8033017,6460,20180710,3.38,0.01,-4.44,0.014
J1701-34,J1701,34,Polarisbreen,Elbobreen,Macdonaldryggen,6078.094872,649.6715841,6507,20180713,4.25,0.012,-6.06,0.019
J1701-37,J1701,37,Polarisbreen,Elbobreen,Macdonaldryggen,6080.017949,649.5398665,6517,20180713,4.21,0.003,-5.47,0.005
J1701-37.8,J1701,37.8,Polarisbreen,Elbobreen,Macdonaldryggen,6080.530769,649.5047418,6452,20180710,4.13,0.019,-4.74,0.022
J1701-38,J1701,38,Polarisbreen,Elbobreen,Macdonaldryggen,6080.658974,649.4959607,6441,20180710,4.08,0.014,-4.43,0.019
J1701-40,J1701,40,Polarisbreen,Elbobreen,Macdonaldryggen,6081.941026,649.4081489,6461,20180710,3.99,0.011,-4.67,0.013
J1701-42,J1701,42,Polarisbreen,Elbobreen,Macdonaldryggen,6083.223077,649.3203372,6509,20180713,4.23,0.008,-4.04,0.005
J1701-44,J1701,44,Polarisbreen,Elbobreen,Macdonaldryggen,6084.505128,649.2325255,6518,20180713,4.06,0.007,-5.09,0.01
J1701-46,J1701,46,Polarisbreen,Elbobreen,Macdonaldryggen,6085.787179,649.1447137,6443,20180710,4.02,0.009,-5.63,0.008
J1701-48,J1701,48,Polarisbreen,Elbobreen,Macdonaldryggen,6087.069231,649.056902,6427,20180709,3.96,0.008,-4.34,0.01
J1701-48,J1701,48,Polarisbreen,Elbobreen,Macdonaldryggen,6087.069231,649.056902,6453,20180710,3.91,0.015,-4.78,0.016
J1701-50,J1701,50,Polarisbreen,Elbobreen,Macdonaldryggen,6088.351282,648.9690903,6463,20180710,3.71,0.015,-3.82,0.009
J1701-50,J1701,50,Polarisbreen,Elbobreen,Macdonaldryggen,6088.351282,648.9690903,6567,20180714,3.57,,-3.82,
J1701-52,J1701,52,Polarisbreen,Elbobreen,Macdonaldryggen,6089.633333,648.8812785,6462,20180710,3.49,0.016,-5.56,0.013
J1701-53.8,J1701,53.8,Polarisbreen,Elbobreen,Macdonaldryggen,6090.787179,648.802248,6510,20180713,0.89,0.039,28.01,0.485
J1701-56,J1701,56,Polarisbreen,Elbobreen,Macdonaldryggen,6092.197436,648.7056551,6519,20180713,3.73,0.011,-4.63,0.025
J1701-58,J1701,58,Polarisbreen,Elbobreen,Macdonaldryggen,6093.479487,648.6178433,6444,20180710,3.57,0.018,-4.15,0.021
J1701-59.8,J1701,59.8,Polarisbreen,Elbobreen,Macdonaldryggen,6094.633333,648.5388128,6501,20180713,3.92,0.007,-4.8,0.015
J1701-62,J1701,62,Polarisbreen,Elbobreen,Macdonaldryggen,6096.04359,648.4422199,6530,20180713,3.69,0.01,-3.19,0.007
J1701-64,J1701,64,Polarisbreen,Elbobreen,Macdonaldryggen,6097.325641,648.3544081,6527,20180713,3.51,0.018,-3.85,0.024
J1701-66,J1701,66,Polarisbreen,Elbobreen,Macdonaldryggen,6098.607692,648.2665964,6525,20180713,3.3,0.018,-4.13,0.02
J1701-68,J1701,68,Polarisbreen,Elbobreen,Macdonaldryggen,6099.889744,648.1787847,6528,20180713,3.37,0.007,-5.29,0.009
J1701-70,J1701,70,Polarisbreen,Elbobreen,Macdonaldryggen,6101.171795,648.090973,6522,20180713,3.64,0.013,-3.97,0.019
J1701-72,J1701,72,Polarisbreen,Elbobreen,Macdonaldryggen,6102.453846,648.0031612,6526,20180713,3.41,0.005,-4.55,0.011
J1701-74,J1701,74,Polarisbreen,Elbobreen,Macdonaldryggen,6103.735897,647.9153495,6521,20180713,3.31,0.006,-4.41,0.016
J1701-78,J1701,78,Polarisbreen,Elbobreen,Macdonaldryggen,6106.3,647.739726,6471,20180711,3.36,0.004,-3.18,0.006
J1701-80,J1701,80,Polarisbreen,Elbobreen,Macdonaldryggen,6107.582051,647.6519143,6490,20180711,2.86,0.016,-2.96,0.018
J1701-81,J1701,81,Polarisbreen,Elbobreen,Macdonaldryggen,6108.223077,647.6080084,6473,20180711,2.45,0.009,-2.8,0.022
J1701-82,J1701,82,Polarisbreen,Elbobreen,Macdonaldryggen,6108.864103,647.5641026,6487,20180711,2.91,0.025,-3.68,0.027
J1701-83,J1701,83,Polarisbreen,Elbobreen,Macdonaldryggen,6109.505128,647.5201967,6523,20180713,2.54,0.007,-3.72,0.016
J1701-84,J1701,84,Polarisbreen,Elbobreen,Macdonaldryggen,6110.146154,647.4762908,6520,20180713,1.63,0.004,-3.12,0.005
J1701-85,J1701,85,Polarisbreen,Elbobreen,Macdonaldryggen,6110.787179,647.432385,6497,20180711,1.58,0.011,-1.65,0.02
J1701-87,J1701,87,Polarisbreen,Elbobreen,Macdonaldryggen,6112.069231,647.3445732,6475,20180711,2.85,0.013,-4.26,0.017
J1701-88,J1701,88,Polarisbreen,Elbobreen,Macdonaldryggen,6112.710256,647.3006674,6481,20180711,2.82,0.01,-4.46,0.018
J1701-89,J1701,89,Polarisbreen,Elbobreen,Macdonaldryggen,6113.351282,647.2567615,6477,20180711,2.49,0.009,-4.04,0.007
J1701-91.3,J1701,91.3,Polarisbreen,Elbobreen,Macdonaldryggen,6114.825641,647.155778,6483,20180711,2.46,0.017,-4.25,0.026
J1701-92,J1701,92,Polarisbreen,Elbobreen,Macdonaldryggen,6115.274359,647.1250439,6480,20180711,2.63,0.008,-3.39,0.009
J1701-93.8,J1701,93.8,Polarisbreen,Elbobreen,Macdonaldryggen,6116.428205,647.0460133,6493,20180711,2.32,0.019,-2.02,0.018
J1701-95.1,J1701,95.1,Polarisbreen,Elbobreen,Macdonaldryggen,6117.261538,646.9889357,6482,20180711,2.06,0.01,-2.78,0.007
J1701-96,J1701,96,Polarisbreen,Elbobreen,Macdonaldryggen,6117.838462,646.9494204,6474,20180711,2.65,0.011,-3.55,0.018
J1701-97.1,J1701,97.1,Polarisbreen,Elbobreen,Macdonaldryggen,6118.54359,646.901124,6478,20180711,2.78,0.005,-2.95,0.01
J1701-98.1,J1701,98.1,Polarisbreen,Elbobreen,Macdonaldryggen,6119.184615,646.8572181,6485,20180711,2.4,0.008,-2.77,0.007
J1701-99.1,J1701,99.1,Polarisbreen,Elbobreen,Macdonaldryggen,6119.825641,646.8133123,6472,20180711,2.37,0.015,-3.14,0.014
J1701-100,J1701,100,Polarisbreen,Elbobreen,Macdonaldryggen,6120.402564,646.773797,6488,20180711,2.19,0.014,-2.99,0.016
J1701-101,J1701,101,Polarisbreen,Elbobreen,Macdonaldryggen,6121.04359,646.7298911,6537,20180714,1.83,,-3.64,
J1701-102,J1701,102,Polarisbreen,Elbobreen,Macdonaldryggen,6121.684615,646.6859852,6484,20180711,1.93,0.005,-3.1,0.009
J1701-103,J1701,103,Polarisbreen,Elbobreen,Macdonaldryggen,6122.325641,646.6420794,6492,20180711,1.43,0.017,-1.09,0.031
J1701-104,J1701,104,Polarisbreen,Elbobreen,Macdonaldryggen,6122.966667,646.5981735,6496,20180711,1.7,0.017,-2.85,0.013
J1701-105,J1701,105,Polarisbreen,Elbobreen,Macdonaldryggen,6123.607692,646.5542677,6494,20180711,1.41,0.018,-2.61,0.024
J1701-106,J1701,106,Polarisbreen,Elbobreen,Macdonaldryggen,6124.248718,646.5103618,6476,20180711,0.89,0.008,-2.99,0.011
J1701-107,J1701,107,Polarisbreen,Elbobreen,Macdonaldryggen,6124.889744,646.4664559,6470,20180711,1.51,0.014,-2.93,0.01
J1701-108,J1701,108,Polarisbreen,Elbobreen,Macdonaldryggen,6125.530769,646.4225501,6491,20180711,0.68,0.015,-3.33,0.024
J1701-109,J1701,109,Polarisbreen,Elbobreen,Macdonaldryggen,6126.171795,646.3786442,6495,20180711,2.15,0.023,-4.83,0.022
J1701-111,J1701,111,Polarisbreen,Elbobreen,Slangen,6127.453846,645,6486,20180711,4.01,0.016,-3.65,0.022
J1703A,J1703,0,Polarisbreen,Elbobreen,Slangen,6127.5,645,6565,20180714,4.41,,-3.96,
J1703B,J1703,0,Polarisbreen,Elbobreen,Slangen,6127.5,645,6566,20180714,2.77,,-4.1,
J1704-1.05,J1704,1.05,Polarisbreen,Elbobreen,Slangen,6127.973077,645,11477,20200310,6.18,0.0084,-4.75,0.0175
J1704-2,J1704,2,Polarisbreen,Elbobreen,Slangen,6128.582051,645,11485,20200310,6.18,0.0045,-3.89,0.0087
J1701-112.9,J1701,112.9,Polarisbreen,Elbobreen,Slangen,6128.671795,645,6541,20180714,4.24,,-4.08,
J1704-3,J1704,3,Polarisbreen,Elbobreen,Slangen,6129.223077,645,11481,20200310,6.41,0.0141,-5.14,0.0154
J1701-117,J1701,117,Polarisbreen,Elbobreen,Slangen,6131.3,645,6546,20180714,5.09,,-3.96,
J1704-6.8,J1704,6.8,Polarisbreen,Elbobreen,Slangen,6131.658974,645,11492,20200310,6.8,0.0049,-4.13,0.0034
J1701-119,J1701,119,Polarisbreen,Elbobreen,Slangen,6132.582051,645,6644,20180717,5.15,0.016,-3.45,0.021
J1701-120,J1701,120,Polarisbreen,Elbobreen,Slangen,6133.223077,645,6554,20180714,4.86,,-4.56,
J1701-121,J1701,121,Polarisbreen,Elbobreen,Slangen,6133.864103,645,6552,20180714,5.37,,-3.97,
J1704-14.2,J1704,14.2,Polarisbreen,Elbobreen,Slangen,6136.402564,645,11482,20200310,7,0.0063,-4.13,0.0052
J1701-125,J1701,125,Polarisbreen,Elbobreen,Slangen,6136.428205,645,6548,20180714,5.58,,-3.89,
J1701-127,J1701,127,Polarisbreen,Elbobreen,Slangen,6137.710256,645,6539,20180714,5.13,,-4.47,
J1704-17,J1704,17,Polarisbreen,Elbobreen,Slangen,6138.197436,645,6628,20180717,8.01,0.012,-2.2,0.011
J1704-17,J1704,17,Polarisbreen,Elbobreen,Slangen,6138.197436,645,11475,20200310,6.8,0.0184,-3.78,0.0491
J1701-129,J1701,129,Polarisbreen,Elbobreen,Slangen,6138.992308,645,6542,20180714,4.27,,-5.31,
J1701-131,J1701,131,Polarisbreen,Elbobreen,Slangen,6140.274359,645,6551,20180714,4.57,,-4.22,
J1701-132,J1701,132,Polarisbreen,Elbobreen,Slangen,6140.915385,645,6538,20180714,4.74,,-4.5,
J1701-133,J1701,133,Polarisbreen,Elbobreen,Slangen,6141.55641,645,6544,20180714,4.7,,-4.37,
J1704-23,J1704,23,Polarisbreen,Elbobreen,Slangen,6142.04359,645,6634,20180717,7.36,0.013,-2.21,0.015
J1704-23,J1704,23,Polarisbreen,Elbobreen,Slangen,6142.04359,645,11474,20200310,3.12,0.0378,-8.71,0.0512
J1701-134,J1701,134,Polarisbreen,Elbobreen,Slangen,6142.197436,645,6549,20180714,3.98,,-5,
J1701-134,J1701,134,Polarisbreen,Elbobreen,Slangen,6142.197436,645,6620,20180717,4.89,0.023,-3.64,0.051
J1704-23.7,J1704,23.7,Polarisbreen,Elbobreen,Slangen,6142.492308,645,6645,20180717,7.44,0.008,-2.05,0.019
J1704-23.7,J1704,23.7,Polarisbreen,Elbobreen,Slangen,6142.492308,645,11483,20200310,6.45,0.0046,-3.89,0.0049
J1704-25,J1704,25,Polarisbreen,Elbobreen,Slangen,6143.325641,645,11493,20200310,5.98,0.0028,-4.58,0.0085
J1704-27,J1704,27,Polarisbreen,Elbobreen,Slangen,6144.607692,645,11476,20200310,5.88,0.0084,-4.65,0.0186
J1704-28.2,J1704,28.2,Polarisbreen,Elbobreen,Slangen,6145.376923,645,11480,20200310,5.76,0.0022,-5.22,0.0056
J1701-139,J1701,139,Polarisbreen,Elbobreen,Slangen,6145.402564,645,6555,20180714,4.99,,-4.47,
J1704-29.1,J1704,29.1,Polarisbreen,Elbobreen,Slangen,6145.953846,645,11491,20200310,5.73,0.0049,-5.81,0.0092
J1701-140,J1701,140,Polarisbreen,Elbobreen,Slangen,6146.04359,645,6547,20180714,5.54,,-5.82,
J1704-30,J1704,30,Polarisbreen,Elbobreen,Slangen,6146.530769,645,11494,20200310,5.55,0.0193,-5.63,0.0433
J1701-141,J1701,141,Polarisbreen,Elbobreen,Slangen,6146.684615,645,6536,20180714,4.43,,-5.29,
J1701-142,J1701,142,Polarisbreen,Wilsonbreen,,6147.325641,640,6545,20180714,5.6,,-3.91,
J1704-32.2,J1704,32.2,Polarisbreen,Wilsonbreen,,6147.941026,640,6619,20180717,6.79,0.016,-3.35,0.021
J1704-32.2,J1704,32.2,Polarisbreen,Wilsonbreen,,6147.941026,640,11479,20200310,5.89,0.0057,-5.09,0.0061
J1701-143,J1701,143,Polarisbreen,Wilsonbreen,,6147.966667,640,6550,20180714,5.14,,-4.72,
J1704-33,J1704,33,Polarisbreen,Wilsonbreen,,6148.453846,640,6640,20180717,6.91,0.016,-3.12,0.014
J1704-33,J1704,33,Polarisbreen,Wilsonbreen,,6148.453846,640,11489,20200310,6.04,0.0047,-4.72,0.0055
J1701-144,J1701,144,Polarisbreen,Wilsonbreen,,6148.607692,640,6540,20180714,3.84,,-6.77,
J1704-34,J1704,34,Polarisbreen,Wilsonbreen,,6149.094872,640,11473,20200310,5.2,0.0181,-5.26,0.0354
J1704-38,J1704,38,Polarisbreen,Wilsonbreen,,6151.658974,640,11486,20200310,4.69,0.0284,-6.21,0.0434
J1704-39,J1704,39,Polarisbreen,Wilsonbreen,,6152.3,640,6637,20180717,7.87,0.004,-4.42,0.012
J1704-39,J1704,39,Polarisbreen,Wilsonbreen,,6152.3,640,11495,20200310,7.03,0.0035,-6.13,0.0042
J1704-41.3,J1704,41.3,Polarisbreen,Wilsonbreen,,6153.774359,640,11488,20200310,4.03,0.0098,-5.97,0.0171
J1704-42,J1704,42,Polarisbreen,Wilsonbreen,,6154.223077,640,6630,20180717,3.06,0.018,-3.3,0.018
J1704-42,J1704,42,Polarisbreen,Wilsonbreen,,6154.223077,640,11487,20200310,2.29,0.0053,-4.9,0.0084
J1704-48.8,J1704,48.8,Polarisbreen,Wilsonbreen,,6158.582051,640,6622,20180717,7.5,0.021,-2.47,0.024
J1702-109.5,J1702,109.5,Polarisbreen,Wilsonbreen,,6185.8,640,6556,20180714,7.12,,-8.23,
J1702-109.6,J1702,109.6,Polarisbreen,Wilsonbreen,,6185.9,640,6559,20180714,7.2,,-7.94,
J1702-111,J1702,111,Polarisbreen,Wilsonbreen,,6187.3,640,6564,20180714,7.11,,-8.23,
J1702-112,J1702,112,Polarisbreen,Wilsonbreen,,6188.3,640,6562,20180714,7.18,,-7.75,
J1702-113,J1702,113,Polarisbreen,Wilsonbreen,,6189.3,640,6639,20180717,8.01,0.018,-5.46,0.012
J1702-114,J1702,114,Polarisbreen,Wilsonbreen,,6190.3,640,6560,20180714,6.85,,-7.19,
J1702-115,J1702,115,Polarisbreen,Wilsonbreen,,6191.3,640,6563,20180714,7.5,,-7.6,
J1702-116,J1702,116,Polarisbreen,Wilsonbreen,,6192.3,640,6558,20180714,7.45,,-7.14,
J1702-116.8,J1702,116.8,Polarisbreen,Wilsonbreen,,6193.1,640,6629,20180717,8.23,0.004,-4.52,0.005
J1702-118,J1702,118,Polarisbreen,Wilsonbreen,,6194.3,640,6557,20180714,3.99,,-5.25,
BD-0,BD,0,Polarisbreen,Wilsonbreen,,6247.3,640,2458,20170629,-3.28,0.005,-5.47,0.007
BD-1,BD,1,Polarisbreen,Dracoisen,,6248.3,629.9315068,2506,20170630,-3.55,0.007,-5.66,0.005
BD-2,BD,2,Polarisbreen,Dracoisen,,6249.3,629.8630137,2495,20170629,-3.78,0.01,-5.97,0.013
BD-3,BD,3,Polarisbreen,Dracoisen,,6250.3,629.7945205,2519,20170630,-4.01,0.007,-5.16,0.007
PD6-0.05,PD6,0.05,Polarisbreen,Dracoisen,,6250.85,629.7568493,6260,20180704,-2.93,0.026,-6,0.013
PD6-0.35,PD6,0.35,Polarisbreen,Dracoisen,,6251.15,629.7363014,6261,20180704,-3.16,0.014,-5.53,0.012
BD-4,BD,4,Polarisbreen,Dracoisen,,6251.3,629.7260274,2520,20170630,-3.96,0.012,-5.35,0.019
PD6-0.5,PD6,0.5,Polarisbreen,Dracoisen,,6251.3,629.7260274,6262,20180704,-3.21,0.017,-5.13,0.017
PD6-0.8,PD6,0.8,Polarisbreen,Dracoisen,,6251.6,629.7054795,6263,20180704,-3.26,0.011,-5.62,0.006
PD6-0.9,PD6,0.9,Polarisbreen,Dracoisen,,6251.7,629.6986301,6264,20180704,-3.36,0.002,-5.62,0.008
PD6-1.3,PD6,1.3,Polarisbreen,Dracoisen,,6252.1,629.6712329,6265,20180704,-3.44,0.003,-5.65,0.013
BD-5,BD,5,Polarisbreen,Dracoisen,,6252.3,629.6575342,2459,20170629,-4.48,0.02,-6.38,0.02
PD6-1.7,PD6,1.7,Polarisbreen,Dracoisen,,6252.5,629.6438356,6266,20180704,-3.45,0.016,-5.71,0.025
PD6-1.85,PD6,1.85,Polarisbreen,Dracoisen,,6252.65,629.6335616,6267,20180704,-3.55,0.009,-5.52,0.01
PD6-2,PD6,2,Polarisbreen,Dracoisen,,6252.8,629.6232877,6269,20180704,-3.63,0.005,-5.52,0.006
PD6-2.3,PD6,2.3,Polarisbreen,Dracoisen,,6253.1,629.6027397,6270,20180704,-3.49,0.012,-5.72,0.015
BD-6,BD,6,Polarisbreen,Dracoisen,,6253.3,629.5890411,2521,20170630,-3.9,0.003,-5.76,0.01
PD6-2.6,PD6,2.6,Polarisbreen,Dracoisen,,6253.4,629.5821918,6271,20180704,-3.52,0.005,-5.57,0.011
PD6-3,PD6,3,Polarisbreen,Dracoisen,,6253.8,629.5547945,6272,20180704,-3.57,0.009,-5.62,0.016
PD6-3.2,PD6,3.2,Polarisbreen,Dracoisen,,6254,629.5410959,6273,20180704,-3.52,0.006,-5.77,0.011
PD6-3.35,PD6,3.35,Polarisbreen,Dracoisen,,6254.15,629.5308219,6274,20180704,-3.66,0.002,-5.53,0.01
BD-7,BD,7,Polarisbreen,Dracoisen,,6254.3,629.5205479,2497,20170629,-4.35,0.006,-5.92,0.005
PD6-3.65,PD6,3.65,Polarisbreen,Dracoisen,,6254.45,629.510274,6275,20180704,-3.85,0.006,-5.78,0.018
PD6-3.8,PD6,3.8,Polarisbreen,Dracoisen,,6254.6,629.5,6276,20180704,-3.67,0.008,-5.65,0.006
PD6-3.9,PD6,3.9,Polarisbreen,Dracoisen,,6254.7,629.4931507,6277,20180704,-3.71,0.007,-5.9,0.006
PD6-4.2,PD6,4.2,Polarisbreen,Dracoisen,,6255,629.4726027,6281,20180704,-3.82,0.009,-5.9,0.022
PD6-4.3,PD6,4.3,Polarisbreen,Dracoisen,,6255.1,629.4657534,6282,20180704,-3.71,0.004,-6.03,0.009
PD6-4.4,PD6,4.4,Polarisbreen,Dracoisen,,6255.2,629.4589041,6283,20180704,-3.83,0.002,-5.92,0.009
BD-8,BD,8,Polarisbreen,Dracoisen,,6255.3,629.4520548,2507,20170630,-4.22,0.005,-5.74,0.012
PD6-4.8,PD6,4.8,Polarisbreen,Dracoisen,,6255.6,629.4315068,6284,20180704,-4.04,0.007,-5.71,0.011
PD6-5,PD6,5,Polarisbreen,Dracoisen,,6255.8,629.4178082,6285,20180704,-3.95,0.006,-5.79,0.011
PD6-5.3,PD6,5.3,Polarisbreen,Dracoisen,,6256.1,629.3972603,6286,20180704,-4.2,0.003,-5.75,0.006
BD-9,BD,9,Polarisbreen,Dracoisen,,6256.3,629.3835616,2522,20170630,-4.13,0.005,-5.24,0.009
PD6-5.5,PD6,5.5,Polarisbreen,Dracoisen,,6256.3,629.3835616,6287,20180704,-4.02,0.005,-6.08,0.006
PD6-5.8,PD6,5.8,Polarisbreen,Dracoisen,,6256.6,629.3630137,6288,20180704,-4.21,0.005,-5.42,0.008
PD6-5.95,PD6,5.95,Polarisbreen,Dracoisen,,6256.75,629.3527397,6290,20180704,-4.72,0.032,-6.13,0.034
PD6-6.3,PD6,6.3,Polarisbreen,Dracoisen,,6257.1,629.3287671,6291,20180704,-4.62,0.003,-5.62,0.009
PD6-6.45,PD6,6.45,Polarisbreen,Dracoisen,,6257.25,629.3184932,6292,20180704,-4.56,0.006,-5.49,0.005
BD-10,BD,10,Polarisbreen,Dracoisen,,6257.3,629.3150685,2471,20170629,-3.71,0.008,-5.07,0.011
BD-11,BD,11,Polarisbreen,Dracoisen,,6258.3,629.2465753,2508,20170630,-4.39,0.006,-5.78,0.012
BD-12,BD,12,Polarisbreen,Dracoisen,,6259.3,629.1780822,2524,20170630,-5.29,0.005,-5.64,0.007
PD6-9.15,PD6,9.15,Polarisbreen,Dracoisen,,6259.95,629.1335616,6293,20180704,-4.3,0.005,-6.38,0.01
BD-13,BD,13,Polarisbreen,Dracoisen,,6260.3,629.109589,2498,20170629,-2.98,0.006,-4.53,0.015
BD-14,BD,14,Polarisbreen,Dracoisen,,6261.3,629.0410959,2525,20170630,-4.9,0.004,-5.37,0.008
BD-15,BD,15,Polarisbreen,Dracoisen,,6262.3,628.9726027,2460,20170629,-7.01,0.003,-8.11,0.01
BD-16,BD,16,Polarisbreen,Dracoisen,,6263.3,628.9041096,2526,20170630,-6.7,0.003,-8.17,0.008
BD-17,BD,17,Polarisbreen,Dracoisen,,6264.3,628.8356164,2481,20170629,-5.76,0.003,-6.83,0.005
BD-17,BD,17,Polarisbreen,Dracoisen,,6264.3,628.8356164,2499,20170629,-5.69,0.009,-6.76,0.018
BD-18,BD,18,Polarisbreen,Dracoisen,,6265.3,628.7671233,2509,20170630,-5.23,0.006,-6.19,0.008
BD-19,BD,19,Polarisbreen,Dracoisen,,6266.3,628.6986301,2482,20170629,-6.29,0.005,-8.33,0.008
BD-20,BD,20,Polarisbreen,Dracoisen,,6267.3,628.630137,2472,20170629,-6.65,0.022,-9.24,0.024
