UID,Session,Sample,d45,d46,d47,d48,d49
21806,20240120,ETH-2,-7.176895,-5.180927,25.121556,133.662910,30498.267536
21794,20240120,PD3_8.2,8.671197,11.009351,75.593173,223.269909,32901.635630
21798,20240120,ETH-2,-7.186386,-5.403448,18.847013,179.404161,36351.800261
21764,20240120,PD2_48.5,7.521233,10.712663,76.511243,223.446578,41666.300038
21797,20240120,PD3_9.5,8.852010,11.489114,61.126206,178.122089,26944.279425
21804,20240120,PD3_18.1,8.816294,9.582148,78.285305,246.551850,32193.397597
21761,20240120,PD2_47.15,8.202799,11.135372,81.820370,160.847295,25791.688793
21775,20240120,PD2_62.3,6.284651,10.984750,64.709629,261.783195,34528.041514
21791,20240120,PD3_2.9,7.003454,11.247087,62.236629,281.110002,40543.413421
21771,20240120,PD2_53.2,7.052743,10.342163,76.765578,264.468350,37979.151789
21781,20240120,PD2_63.4,6.868933,12.425858,75.095796,508.020366,68450.334520
21770,20240120,PD2_52,6.897018,10.741624,84.075026,463.607700,65769.107534
21802,20240120,PD3_9.85,9.396337,12.018770,66.240816,286.541861,48170.209930
21768,20240120,ETH-2,-7.208027,-5.355304,15.662952,84.707270,20893.356825
21763,20240120,PD2_47.9,7.941374,11.957222,73.161359,255.413948,33956.284870
21760,20240120,PD2_47.1,8.537504,11.713040,86.985568,502.512037,67339.396650
21787,20240120,PD3_0.8,7.695265,5.652508,69.542660,301.315805,50604.240558
21799,20240120,ETH-3,4.457304,11.731947,108.594774,549.172506,74141.430773
21807,20240120,ETH-3,4.386365,11.561088,61.560869,203.563198,31995.355372
21774,20240120,PD2_61.0,5.386800,10.857007,68.163463,499.689633,71126.506830
21795,20240120,PD3_8.9,8.747580,11.959355,91.197692,520.831378,65369.402695
9290,20190201,PD4 144.0,5.035079,7.893682,42.662467,45.281788,7202.162695
9294,20190201,PD4 146,5.224211,9.169779,34.037381,40.718274,6465.367942
9295,20190201,ETH-1,5.063562,11.981267,36.928486,48.888815,7436.088976
9297,20190201,WNI-1,0.694281,4.321979,37.310883,44.736948,8810.564149
9291,20190201,PD4 144.8,5.113633,8.427037,27.696315,30.263794,4913.461621
9293,20190201,PD4 140.6,6.062373,12.553572,52.001455,61.053909,9874.689946
9305,20190201,ETH-2,-6.883736,-4.585710,4.488806,6.191361,6568.997798
9282,20190201,PD4 127.9,1.893335,11.770113,52.542843,81.555930,11296.222536
9301,20190201,WNI-5,3.814665,11.541991,37.518089,42.918953,8092.596913
9289,20190201,PD4 148 L GREY,5.210838,7.014552,28.070670,33.274773,6315.603741
9303,20190201,WNI-8,4.921536,7.551596,31.662504,31.989537,6000.767596
9283,20190201,PD4 126.1,2.113488,10.247175,38.457808,49.165926,8120.847108
9292,20190201,PD4 148 L BROWN,5.259729,7.316327,32.966459,34.110315,5750.836853
9279,20190201,ETH-2,-6.863644,-4.630062,4.478286,4.829542,4276.030616
9300,20190201,WNI-4,4.489597,13.323543,39.811046,47.757727,6079.814005
9285,20190201,PD4 139.8,5.048489,11.189620,57.189346,85.153139,12918.018103
9288,20190201,PD4 125 L GREY,1.597613,10.793224,50.469651,71.665309,11138.639249
9284,20190201,PD4 125 L BROWN,1.874118,8.840674,56.963576,87.763828,19383.144420
9298,20190201,WNI-2,-8.601952,-0.354416,16.487990,25.914306,8383.685402
9286,20190201,PD4 127,2.145108,12.074229,44.130445,65.851258,10623.275873
9281,20190201,PD4 124.5,1.352469,11.342831,55.714568,65.261857,9182.486389
9306,20190201,ETH-1,5.029629,11.952531,35.961299,43.792402,6801.899047
9296,20190201,PD4 147,5.299176,7.817410,33.104865,36.719467,7072.845822
9280,20190201,PD4 123,1.311407,11.502335,45.040839,75.776022,14379.909174
9299,20190201,WNI-3,5.759518,13.364999,44.126707,51.842269,9018.595190
9302,20190201,WNI-6,4.037712,11.884756,34.950183,42.578697,7122.780114
9287,20190201,ETH-1,5.085294,12.051341,39.923751,53.474971,7478.074106
9278,20190201,ETH-1,5.091266,12.113072,36.570545,44.214273,5501.788031
2861,20170726,SR-66,3.446170,6.260707,20.127006,46.447894,9458.711587
2859,20170726,SR-62,2.210719,5.256107,16.742725,42.733107,9172.098582
2862,20170726,SR-68,3.096843,3.427474,21.424082,52.825426,11214.025645
2860,20170726,SR-64,2.587667,3.972338,17.258296,46.161786,10481.457516
2857,20170726,SR-58,2.285857,4.042883,24.641799,55.719304,13781.772570
2863,20170726,CIT,5.670301,12.169473,44.231768,107.088644,19087.293537
2858,20170726,SR-60_1,2.181371,4.717590,20.861504,56.011153,11384.015633
2991,20171106,SR-202-A,8.515111,8.840986,30.919850,53.526855,10043.616311
3024,20171106,SR-204-A,8.721955,10.457569,41.196825,68.879543,11576.752625
3004,20171106,RODOLO DOLOMITE,0.577522,17.861316,59.029854,112.759504,20498.091445
3003,20171106,PD5-31_3-A,6.553736,10.400097,91.717094,195.908298,35652.751758
3029,20171106,SR-203-A,8.611152,9.438395,84.233975,158.694160,27405.139646
3013,20171106,PD5-42_2-A,4.065584,13.418966,67.339508,128.864694,22887.902100
2995,20171106,SR-195-A,7.536908,9.424761,43.406534,71.058737,14937.279612
3020,20171106,SR-193-A,7.057115,9.052525,42.641411,69.264341,15986.001817
2999,20171106,SR-194-A,6.967963,8.076790,35.417944,54.073451,10733.966878
2996,20171106,ETH-3,5.530206,12.552943,64.205654,133.495636,29724.274295
3033,20171106,ETH-3,5.429091,12.371840,39.878805,79.596306,13961.877953
2990,20171106,SR-186-A,6.289539,8.003575,95.921326,164.451110,36921.608632
3006,20171106,SR-199-A,8.585667,9.959632,40.579380,65.269436,10484.142764
2993,20171106,SR-211-A,6.194375,10.503290,37.111669,64.710574,12244.340196
3009,20171106,ETH-3,5.527975,12.605547,39.983090,88.836753,18125.715637
2998,20171106,SR-209-A,7.048733,12.338262,43.950680,72.604135,13555.601182
3015,20171106,SR-198-A,8.273436,8.336635,41.829760,68.308773,13267.002420
3023,20171106,PD5-47_0-A,5.954017,13.099295,46.125731,96.579512,16584.178200
3018,20171106,SR-205_4-A,8.703102,13.277807,42.944727,71.169113,11133.668067
2987,20171106,RODOLO DOLOMITE,0.582220,17.893568,62.031900,106.542038,20162.720879
3025,20171106,PD5-40_9-A,6.198746,12.520859,54.585930,95.746243,18994.453779
3031,20171106,ETH-3,5.460412,12.401534,43.348161,85.428468,15879.052832
2994,20171106,PD5-35_0-A,4.689493,14.239043,60.714503,114.485360,21894.500794
3000,20171106,SR-201-A,8.789191,10.098441,35.825747,51.295197,8603.319898
2985,20171106,ETH-3,5.476014,12.479892,45.382280,92.570732,17856.277612
3001,20171106,PD5-39_5-A,5.513959,11.684914,62.393973,127.100869,24967.529447
3007,20171106,SR-185-A,5.992155,7.730566,48.674092,87.315310,18198.044147
3019,20171106,ETH-3,5.496915,12.474989,45.251569,100.042929,17399.243911
3026,20171106,SR-196_1-A,7.821081,10.696457,35.267231,58.260601,9514.229122
3032,20171106,ETH-3,5.425526,12.361924,44.236300,92.914807,18283.974347
3021,20171106,SR-187-A,5.606496,7.431649,32.205921,61.030747,11901.396811
2986,20171106,ETH-3,5.540229,12.550105,51.851941,105.950982,21416.872601
3008,20171106,ETH-3,5.504408,12.416772,57.485043,113.060677,21443.949265
3012,20171106,SR-192-A,6.492777,8.890316,30.571321,50.248322,9390.056699
3030,20171106,SANSA DOLOMITE,5.140008,11.113533,102.450589,199.671443,33163.426890
3014,20171106,SR-190-A,5.832205,9.306977,40.656079,75.319671,13507.180123
3002,20171106,SR-207-A,7.466804,10.398446,38.586930,65.270174,11433.064324
2989,20171106,SR-213-A,7.063649,12.036666,52.893151,88.825593,18545.990038
3022,20171106,SR-197-A,7.822760,8.242147,36.456889,60.012586,11000.180331
3027,20171106,PD5-38_0-A,1.675014,8.318396,32.408847,70.334361,9569.731436
3005,20171106,PD5-45_0-A,5.133396,11.541598,47.527457,90.285248,16199.503713
2997,20171106,PD5-32_95-A,5.810665,10.141197,111.561601,215.350002,48751.860016
2992,20171106,PD5-28_1-A,6.762504,8.560391,93.250253,183.582889,33827.902752
2988,20171106,SANSA DOLOMITE,5.257032,11.382405,93.104826,160.170380,43095.632496
3017,20171106,SR-188_2-A,6.165791,8.848049,43.128260,68.521518,12893.906295
3016,20171106,PD5-36_0-A,4.445031,13.967002,56.641149,107.138787,17925.311176
2984,20171106,ETH-3,5.432170,12.484415,44.604913,88.187427,18824.152359
3028,20171106,SR-188_9-A,6.217275,8.364195,44.406811,73.053017,12718.264930
3010,20171106,SR-206-A,8.160518,9.823390,38.503962,61.027979,10628.831176
6395,20180709,SR114_1,8.847587,10.149564,42.865112,141.388318,19471.930931
6413,20180709,SR116,8.715358,9.761706,79.810545,211.576930,32461.206075
6416,20180709,SR130,9.677391,10.240001,40.019540,85.531052,12097.573794
6427,20180709,J1701 48_0,7.037795,10.857850,77.090895,140.240071,23965.734497
6420,20180709,SR107,8.429763,9.664997,52.713309,216.423366,31587.724437
6405,20180709,SR120_1,9.277215,7.359836,40.953233,129.218736,19692.849776
6417,20180709,J1701 0_0,7.497413,10.158666,95.977814,199.123581,27949.442135
6401,20180709,CIT,5.369222,12.924460,37.625169,91.681660,14440.057707
6410,20180709,CIT,5.307989,12.910828,30.938778,70.473038,8535.615233
6412,20180709,SR111_1,8.848403,9.403434,40.875385,152.923890,21449.848643
6419,20180709,CIT,5.308213,12.868421,37.815984,121.064971,17663.775978
6400,20180709,J1701 18_0,7.029316,11.660528,54.590862,136.344299,15293.586535
6429,20180709,SR108,8.500255,9.191758,41.901598,133.838746,16579.924726
6431,20180709,SR117_9,9.802984,8.961940,42.413790,96.497745,15208.600034
6425,20180709,SR157,8.451045,8.359352,55.667520,124.265137,15909.075500
6421,20180709,SR112,8.670848,9.453406,45.794820,141.992026,15836.132076
6394,20180709,SR109,8.894103,9.890238,37.473768,146.516720,24498.178940
6424,20180709,SR127,9.240932,8.742663,30.664243,66.710355,9701.052954
6399,20180709,SR158_9,9.082528,8.866444,46.942919,97.854017,15085.344720
6407,20180709,SR129_4,10.088113,10.843210,45.613313,103.343034,15465.500660
6392,20180709,CIT,5.291703,12.965200,35.751233,82.811589,12038.607465
6403,20180709,SR110,8.922919,9.408212,33.092331,102.586404,15340.703033
6397,20180709,SR124,9.932404,9.883579,35.177233,75.754202,11821.155282
6406,20180709,SR125,8.717634,7.660700,39.242703,95.767190,14468.433733
6423,20180709,SR122_0,8.791657,9.139528,27.869429,81.666382,12859.299159
6411,20180709,SR106,8.763100,9.897623,31.862919,106.517963,16275.708325
6430,20180709,SR113,8.467936,8.967271,39.195367,123.004824,17842.286919
6414,20180709,SR121,9.779998,9.514544,27.587897,59.611530,8161.803480
6428,20180709,CIT,5.296598,12.944560,33.992900,77.001676,9724.469046
6391,20180709,TV04,4.417969,5.892108,33.744647,96.112882,16159.642632
6422,20180709,SR117_2,9.506282,9.842346,29.610363,86.529303,13592.995842
6408,20180709,SR163,8.487061,6.595900,118.929703,264.356599,36230.243184
6402,20180709,SR105,8.425793,9.014741,63.505300,155.662682,23760.732574
6432,20180709,SR123,9.796197,9.650195,30.234313,64.044931,8687.263842
6396,20180709,SR119_1,9.603500,9.535753,34.095170,79.220711,10695.058490
6415,20180709,SR126,9.380461,8.378135,30.267966,57.847852,8523.000005
6404,20180709,SR115,8.709655,9.956863,31.602443,100.054396,13504.229198
6426,20180709,J1701 1_1,7.493259,10.812283,79.492404,207.568020,26915.923348
6418,20180709,J1701 31_0,6.703807,11.940707,45.730500,225.794162,34219.967283
6393,20180709,SR104,8.752370,10.106105,34.677365,102.465202,16467.027140
6409,20180709,J1701 30_0,6.986319,10.457951,36.940171,95.813000,13756.978080
6398,20180709,SR129,10.032640,10.292004,76.558826,129.577741,21940.574669
16431,20220207,ETH-2,-7.061164,-5.257750,76.069796,62.947941,40325.813671
16446,20220207,G4-209,5.567064,6.525603,25.933890,70.556537,20678.867653
16438,20220207,G4-197,5.821899,5.981161,32.974761,193.725212,39877.745686
16449,20220207,G4-216_1,5.044787,5.672502,40.830258,185.498913,33483.699757
16454,20220207,ETH-3,4.495871,11.808709,52.956726,105.616028,29622.149927
16452,20220207,G4-225_5,4.917497,5.850502,24.739648,75.984171,23907.279724
16448,20220207,G4-213_5,5.110260,6.123379,22.078230,69.351928,17477.144600
16453,20220207,ETH-2,-7.114785,-5.271000,4.358791,66.551811,24088.450165
16439,20220207,G4-199,6.207692,5.932911,34.682185,213.397249,50358.512503
16440,20220207,G4-201_2,6.006136,5.596606,31.140352,139.697731,48455.113849
16433,20220207,G4-183_8,6.272328,6.280950,64.738592,223.607582,64949.832165
16447,20220207,G4-210_5,5.782907,6.068880,26.279167,100.288924,23448.533304
16445,20220207,G4-207_5,5.774287,5.724449,23.986786,70.088457,20334.137665
16451,20220207,G4-223_5,5.442358,5.849110,32.533151,122.463624,53363.358601
16441,20220207,G4-203,5.649302,5.300642,21.254667,61.499828,12639.622498
16442,20220207,ETH-3,4.517585,11.820718,28.798970,86.692130,25239.976305
16450,20220207,G4-218_6,5.484998,6.013045,31.783365,184.475134,38437.137035
16444,20220207,G4-205_5,5.507517,5.412881,38.657097,99.528817,23018.506090
16432,20220207,ETH-3,4.514678,11.825558,48.425891,126.633473,30914.796100
16437,20220207,G4-195_2,5.444712,5.610944,40.414095,316.630598,63350.747495
16435,20220207,G4-189,6.150058,5.316953,41.687929,206.250216,52339.316641
16436,20220207,G4-192,8.096910,5.291395,32.017233,121.676881,28459.383886
16443,20220207,ETH-2,-7.070312,-5.250038,5.222801,44.623256,20107.721577
16434,20220207,G4-186_5,8.808667,5.393762,41.864974,146.185235,41401.080547
11491,20200310,J1704-29_1,8.360369,7.929133,39.062888,50.872091,8607.113188
11481,20200310,J1704-3_0,9.059874,9.783554,52.655101,116.343763,21038.465732
11477,20200310,J1704-1_05,8.858258,10.168143,41.889443,129.432989,21142.241449
11480,20200310,J1704-28_2,8.443588,9.700739,41.098494,53.772597,8301.753188
11489,20200310,J1704-33_0,8.724307,10.205541,47.508577,64.073943,10244.128294
11473,20200310,J1704-34_0,7.875770,8.480372,84.603023,114.915338,18545.583266
11482,20200310,J1704-14_2,9.647219,10.796749,41.693584,52.534601,8254.047634
11485,20200310,J1704-2_0,8.887433,11.034643,57.794196,125.928453,23914.379438
11494,20200310,J1704-30_0,8.232927,9.282032,123.975924,205.609802,37620.485222
11475,20200310,J1704-17_0,9.471529,11.149817,144.325482,236.566300,24947.127641
11479,20200310,J1704-32_2,8.573890,9.824233,50.525909,66.304458,10952.133896
11476,20200310,J1704-27_0,8.579155,10.267211,45.454949,64.295006,8708.499643
11493,20200310,J1704-25_0,8.672610,10.345541,42.752826,57.980176,10468.706997
11496,20200310,ETH-1,5.000060,11.912471,29.919062,41.486993,4162.043628
11487,20200310,J1704-42_0,5.206187,10.016692,43.205497,93.353133,11564.893160
11478,20200310,ETH-2,-6.924165,-4.837527,7.077309,24.051643,5914.282535
11490,20200310,ETH-2,-6.953009,-4.877409,4.398578,17.465102,5865.325456
11492,20200310,J1704-6_8,9.460738,10.797466,37.243225,46.013059,6939.657887
11486,20200310,J1704-38_0,7.369229,7.527207,107.107408,286.385026,41230.399341
11484,20200310,ETH-1,4.990925,11.822794,31.525496,44.525821,5277.638714
11497,20200310,ETH-2,-7.101609,-5.116237,54.173480,110.959720,26485.386223
11495,20200310,J1704-39_0,9.560771,7.615888,28.762624,57.210870,4737.275427
11474,20200310,J1704-23_0,5.807419,5.012424,293.635909,529.708456,61115.128824
11488,20200310,J1704-41_3,6.794469,8.941876,48.957281,97.742820,13975.656306
11472,20200310,ETH-2,-6.934664,-4.833053,21.349622,24.727281,8051.007517
11471,20200310,NCM,5.085251,12.212233,46.418690,65.322644,8055.781614
11483,20200310,J1704-23_7,9.138829,11.036135,46.313730,60.130332,9205.216166
11470,20200310,NCM,5.083120,12.211754,36.285982,51.568595,6783.044965
13249,20210412,G7 38.5,1.267550,9.774444,159.538021,135.909994,22038.444443
13242,20210412,G7 23,0.429941,10.077768,184.204409,143.686682,26145.664638
13248,20210412,ETH-2,-7.258703,-5.428076,210.439165,149.058120,25594.185226
13236,20210412,ETH-2,-7.039652,-5.091711,902.887786,344.767072,51097.544889
13251,20210412,G7 44,0.577796,7.422803,244.092996,206.712913,37731.408710
13253,20210412,G7 45.5,0.520201,7.791779,95.836205,87.849374,15156.755273
13259,20210412,ETH-2,-7.023419,-5.072128,75.457817,51.183523,13668.484810
13256,20210412,G7 52,0.906247,9.905969,128.599698,134.554062,28330.698483
13243,20210412,G7 27,-0.249456,6.294006,168.335505,112.409689,31599.188874
13250,20210412,G7 43,0.906952,7.294675,178.763779,147.306840,38017.568495
13240,20210412,G7 17,-4.174016,-1.314864,1923.340959,1347.240171,118123.943895
13247,20210412,ETH-3,4.570634,12.018778,96.897549,80.267216,15115.137571
13254,20210412,G7 46.5,0.651447,7.845895,499.124402,321.986420,56212.731592
13255,20210412,G7 50.5,0.361770,8.337054,105.657150,99.779699,18902.595527
13237,20210412,ETH-3,4.544479,11.958220,745.356316,329.999032,79360.717014
13239,20210412,G7 10,0.455261,9.257898,385.541008,263.379186,25246.199649
13257,20210412,G7 52.8,1.873786,8.389025,198.682603,119.697037,39135.968679
13245,20210412,G7 31.5,0.465965,6.233945,290.087375,220.851579,394537.172188
13246,20210412,G7 34.5,1.555357,9.475544,128.542881,132.324633,23753.267221
13258,20210412,G7 54,0.666103,7.294662,257.450186,234.334018,38086.790677
13241,20210412,G7 18,-0.037146,6.623604,207.571087,177.187003,24183.541027
13260,20210412,ETH-3,4.595690,12.011481,89.926785,73.381055,12834.620921
13238,20210412,G7 8,0.029835,9.860406,513.681042,361.419715,37950.973188
13244,20210412,G7 28,0.093553,6.458542,546.667670,438.678722,146788.766492
13261,20210412,G7 54.3,0.802231,6.125945,109.055620,102.602465,28353.719869
13252,20210412,G7 45,0.655800,7.749308,156.415890,119.898799,21892.271938
24378,20240717,ETH-2,-7.531979,-5.913307,70.895001,113.793012,25532.866203
24370,20240717,J1623 43.4,5.864891,3.618488,81.381426,191.664339,37125.203932
24389,20240717,ETH-3,4.170086,11.202352,68.374613,112.194575,20027.276184
24396,20240717,ETH-2,-7.530180,-5.907724,55.420010,137.458548,28083.153676
24393,20240717,J1623 70.8,5.533937,4.728440,163.332451,448.240222,67425.806867
24384,20240717,J1623 60.5,5.715303,3.977774,65.913341,189.402336,37536.993215
24382,20240717,J1623 57.9,6.394431,3.710551,94.483460,281.540902,46773.923470
24394,20240717,J1623 77.8,4.884715,3.583373,62.477200,155.889339,31345.147149
24379,20240717,ETH-3,4.201802,11.273782,135.135848,180.705612,30026.108799
24386,20240717,J1623 62.7,5.110472,3.312157,90.152382,232.987107,41061.080590
24371,20240717,J1623 44.7,5.627191,3.674023,103.664160,252.066123,45343.875919
24388,20240717,ETH-2,-7.534446,-5.944926,63.497476,120.048603,27540.649092
24372,20240717,J1623 47.2,5.652122,3.129298,71.054012,123.893461,26722.110781
24397,20240717,ETH-3,4.167941,11.245647,80.791356,130.216024,22977.476952
24377,20240717,J1623 53.5,5.351836,5.239929,194.038713,510.965928,72915.212877
24391,20240717,J1623 69.3,6.396035,3.325921,82.723408,254.258032,39918.546101
24376,20240717,J1623 51.3,4.925811,4.761321,140.977017,383.276685,53737.830834
24375,20240717,J1623 50.2,6.046417,3.411843,121.486848,209.900904,36193.886144
24368,20240717,ETH-2,-7.485230,-5.836439,66.292207,126.051036,33044.123207
24385,20240717,J1623 61.8,5.309696,3.718984,192.448977,344.884194,56829.831138
24374,20240717,J1623 49.1,7.174976,3.822506,146.068215,218.886763,47098.071781
24381,20240717,J1623 57.1,4.759342,5.045363,195.589041,473.338242,84747.681539
24387,20240717,J1623 63.8,4.827730,3.457341,92.638944,197.656524,36197.242895
24390,20240717,J1623 64.9,5.333734,3.475336,79.831415,187.466636,40763.096989
24392,20240717,J1623 70.1,4.345020,4.016254,123.444656,360.366729,61557.197409
24380,20240717,J1623 54.6,5.021698,4.785893,220.996201,412.276928,62200.776071
24373,20240717,J1623 48.3,5.642704,2.478007,104.904744,226.033493,38116.627225
24383,20240717,J1623 59.8,4.763303,3.491595,68.161985,215.803546,35465.053239
24369,20240717,ETH-3,4.196596,11.133292,80.354142,129.795433,26615.717611
24395,20240717,J1623 72.7,6.444794,3.941228,59.465519,228.932356,39557.072596
16264,20220128,G3-207_1,8.021748,11.646988,40.953361,87.927008,24852.497265
